Survived,Age,FamilySize,IsAlone,Age*Class,Age*Fare,AgeBand,FareBand,Fare_log,Sex_male,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs
0,-0.3568071497252209,0.059159876663617626,-1.2316448970959013,0.3031414528847572,-0.45426424115254016,0.11393227053944749,-1.3397369794696112,-0.8160407306065733,1,0,1,0,1,0,1,0
1,-0.13063764066879002,-0.5609748304808925,0.8119223343984152,-0.2639411048233079,-0.36066325582612235,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,0,1,0,0,1,1,0,0
1,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.41683984954857267,0.11393227053944749,-0.4449051588493537,-0.7770730902669089,1,0,1,0,1,0,1,0
1,-1.9399937131202367,0.6792945838081278,-1.2316448970959013,-1.815956525919065,-0.38084122788350816,-2.3030594687616883,1.3447584823911616,1.5021989568725875,1,0,0,0,1,0,0,0
1,-1.2614851859509442,0.059159876663617626,-1.2316448970959013,-1.1593346169939371,-0.4216384002834203,-1.0945635991111204,0.44992666177090385,0.06007112543995847,0,1,0,0,1,1,0,0
1,0.3217013774440717,-0.5609748304808925,0.8119223343984152,-0.920563013748436,-0.06340252895601912,0.11393227053944749,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
1,-1.864603876768093,1.299429290952638,-1.2316448970959013,-1.4876455714565011,-0.5083878210745074,-2.3030594687616883,0.44992666177090385,0.047825129435189045,0,0,1,0,0,1,0,0
1,1.6787184317826567,-0.5609748304808925,0.8119223343984152,-0.3833269064460585,0.31365010640752555,1.3224281401900153,0.44992666177090385,0.5036031274312862,1,0,0,0,1,0,1,0
0,0.4724810501483589,1.299429290952638,-1.2316448970959013,0.21360210166769428,-0.010263104419930526,0.11393227053944749,0.44992666177090385,0.40928266156909443,1,1,0,0,1,0,1,0
0,0.1950464523724704,0.059159876663617626,-1.2316448970959013,0.9585695037936579,-0.20542564560288337,0.11393227053944749,0.44992666177090385,0.0833137463231359,1,0,1,0,1,0,1,0
0,0.020142032035497207,-0.5609748304808925,0.8119223343984152,-1.0399488153711864,-0.1021396795524202,0.11393227053944749,0.44992666177090385,0.40928266156909443,1,0,0,0,0,0,1,0
1,1.4525489227262258,0.059159876663617626,-1.2316448970959013,-0.4728662576631214,1.8477437965574974,1.3224281401900153,1.3447584823911616,1.588760118059578,1,0,0,0,0,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4179545082979278,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,-0.05524780431664641,-0.5609748304808925,0.8119223343984152,0.6612988577530088,-0.43516980568932956,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,0,0,1,0
0,2.6587863043605235,-0.5609748304808925,0.8119223343984152,0.004676948827880812,0.3907657302799906,2.530924009840583,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
1,0.4619264730590587,0.059159876663617626,-1.2316448970959013,-0.865048615993857,0.46473009798766357,0.11393227053944749,1.3447584823911616,1.038145562232327,0,0,0,0,1,0,0,1
1,1.5279387590783695,-0.5609748304808925,0.8119223343984152,1.049302713026948,-0.2718216426349462,1.3224281401900153,-0.4449051588493537,-0.5368057694182641,0,1,0,0,1,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42330487029483244,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
1,1.3771590863740821,-0.5609748304808925,0.8119223343984152,-0.5027127080688091,0.14170571715056596,1.3224281401900153,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
0,0.3217013774440717,-0.5609748304808925,0.8119223343984152,1.1089956138383235,-0.410491812789869,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
0,1.3017692500219387,-0.5609748304808925,0.8119223343984152,-0.5325591584744966,0.43697992347726394,1.3224281401900153,1.3447584823911616,0.7372759377222563,1,0,0,0,1,0,1,0
0,1.3771590863740821,-0.5609748304808925,0.8119223343984152,0.9299169114041976,-0.21719232769130367,1.3224281401900153,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4179545082979278,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
0,0.6232607228526461,-0.5609748304808925,0.8119223343984152,1.467153018706575,-0.4136923181097996,0.11393227053944749,-1.3397369794696112,-0.9050797531497118,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.006067773318166721,-0.5615225552148686,0.11393227053944749,-1.3397369794696112,-3.0585777291682934,1,1,0,0,1,0,1,0
0,1.9802777771912312,-0.5609748304808925,0.8119223343984152,-0.2639411048233079,0.2589104292114716,1.3224281401900153,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4237507337945745,0.11393227053944749,-1.3397369794696112,-0.8219408604763344,1,0,1,1,0,0,1,0
1,-2.1850106812647034,1.299429290952638,-1.2316448970959013,-1.8681878141290185,-0.5535523450938145,-2.3030594687616883,0.44992666177090385,0.047825129435189045,0,0,1,0,0,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.43222214028967354,0.11393227053944749,-1.3397369794696112,-0.8797405693934278,1,0,1,0,1,0,1,0
0,0.6232607228526461,-0.5609748304808925,0.8119223343984152,1.467153018706575,-0.37988008302725723,0.11393227053944749,-0.4449051588493537,-0.7165619336211217,1,0,1,0,1,0,1,0
1,0.24631154109192804,1.299429290952638,-1.2316448970959013,0.03452339923356845,-0.05620139198617536,0.11393227053944749,0.44992666177090385,0.40928266156909443,0,1,0,0,1,0,0,1
1,-0.507586822429508,-0.5609748304808925,0.8119223343984152,-0.5624056088801843,-0.386483001407905,0.11393227053944749,-0.4449051588493537,-0.2769007052339032,0,1,0,0,0,0,0,1
0,-0.5829766587816517,-0.5609748304808925,0.8119223343984152,0.03452339923356845,-0.44209680282418345,0.11393227053944749,-0.4449051588493537,-0.5980700220174994,0,0,1,0,1,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,0.36587352424859965,0.11393227053944749,1.3447584823911616,1.0408277503255374,1,0,0,0,1,0,1,0
0,0.3217013774440717,0.059159876663617626,-1.2316448970959013,0.09421630004494372,-0.1675293141061741,0.11393227053944749,0.44992666177090385,0.1329851701219792,1,1,0,0,1,0,1,0
0,-0.05524780431664641,0.059159876663617626,-1.2316448970959013,0.6612988577530088,-0.4487719532990345,0.11393227053944749,-1.3397369794696112,-0.9056185997745971,1,0,1,0,1,0,1,0
0,-0.5829766587816517,-0.5609748304808925,0.8119223343984152,0.03452339923356845,-0.47022118814194713,0.11393227053944749,-1.3397369794696112,-0.8463932397472813,1,0,1,0,1,0,1,0
1,-2.090773385824524,0.059159876663617626,-1.2316448970959013,-1.7562636251076897,-0.5479617934498179,-2.3030594687616883,-0.4449051588493537,-0.38763069046803694,0,0,1,0,1,1,0,0
0,-1.5630445313595187,3.779968119530679,-1.2316448970959013,-1.1294881665882495,-0.328603021500611,-2.3030594687616883,1.3447584823911616,0.936361092700485,1,0,1,0,1,0,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.006067773318166721,-0.5615225552148686,0.11393227053944749,-1.3397369794696112,-3.0585777291682934,1,1,0,0,1,0,1,0
0,1.5279387590783695,-0.5609748304808925,0.8119223343984152,2.54162523331133,-0.3394185222369281,1.3224281401900153,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,2.5080066316562366,-0.5609748304808925,0.8119223343984152,3.705636799133148,-0.22822165529166782,2.530924009840583,-0.4449051588493537,-0.6221672631581132,0,0,1,0,1,0,0,1
1,-0.3568071497252209,0.059159876663617626,-1.2316448970959013,-1.1891810673996246,0.694940652263668,0.11393227053944749,1.3447584823911616,1.6111475224786775,1,0,0,0,0,0,1,0
0,-0.6071014064143376,1.9195639980971482,-1.2316448970959013,0.0058708068441080796,-0.2568575939290539,0.11393227053944749,0.44992666177090385,0.32384119624754826,0,0,1,0,1,1,0,0
1,0.39709121379621526,0.059159876663617626,-1.2316448970959013,-0.8907165633427483,1.1766829202646656,0.11393227053944749,1.3447584823911616,1.5989745568795648,0,0,0,0,1,0,0,1
0,2.1310574498955184,-0.5609748304808925,0.8119223343984152,-0.20424820401193264,0.389027524804511,1.3224281401900153,0.44992666177090385,0.4770416648490861,1,0,0,0,0,0,1,0
0,0.020142032035497207,-0.5609748304808925,0.8119223343984152,0.7508382089700717,-0.42826013542810426,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,-1.5630445313595187,0.6792945838081278,-1.2316448970959013,-1.1294881665882495,-0.48255836361451254,-2.3030594687616883,0.44992666177090385,-0.1393201011784549,1,0,1,0,1,0,0,0
0,0.1950464523724704,0.059159876663617626,-1.2316448970959013,0.9585695037936579,-0.20542564560288337,0.11393227053944749,0.44992666177090385,0.0833137463231359,1,0,1,0,1,0,1,0
0,-0.6583664951337953,-0.5609748304808925,0.8119223343984152,-0.05501595198349447,-0.47750929056669106,0.11393227053944749,-1.3397369794696112,-0.8797405693934278,1,0,1,0,1,0,1,0
0,1.9048879408390875,-0.5609748304808925,0.8119223343984152,-0.2937875552289956,0.3641408368857406,1.3224281401900153,0.44992666177090385,0.5036031274312862,1,0,0,0,1,0,1,0
0,3.1111253224733852,-0.5609748304808925,0.8119223343984152,0.18375565126200663,1.377982675402786,2.530924009840583,1.3447584823911616,0.9910237262754293,1,0,0,0,0,0,1,0
0,-0.6583664951337953,-0.5609748304808925,0.8119223343984152,-0.05501595198349447,-0.46823886136413356,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.3036654256820482,0.11393227053944749,0.44992666177090385,-0.23138736843472296,1,0,1,0,0,0,1,0
1,1.8294981044869438,0.059159876663617626,-1.2316448970959013,-0.3236340056346832,1.7706535560030867,1.3224281401900153,1.3447584823911616,1.4564440718289613,0,0,0,0,0,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.2922210013706692,0.11393227053944749,0.44992666177090385,-0.1893914833819289,1,0,1,0,1,0,1,0
0,-0.3568071497252209,1.299429290952638,-1.2316448970959013,-1.1891810673996246,1.5291523639035718,0.11393227053944749,1.3447584823911616,2.132408321022389,0,0,0,0,1,0,0,1
0,-0.43219698607736445,-0.5609748304808925,0.8119223343984152,0.21360210166769428,-0.45827910953301443,0.11393227053944749,-1.3397369794696112,-0.8135961720983267,1,0,1,0,1,0,1,0
0,-0.9599258405423697,-0.5609748304808925,0.8119223343984152,-0.4131733568517461,-0.4802614492362003,-1.0945635991111204,-0.4449051588493537,-0.7165619336211217,1,0,1,0,1,0,1,0
0,-0.6583664951337953,-0.5609748304808925,0.8119223343984152,-0.05501595198349447,-0.47171527231509264,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,0,0,1,1,0,1,0,0
0,-0.6071014064143376,-0.5609748304808925,0.8119223343984152,0.0058708068441080796,-0.4702523897579488,0.11393227053944749,-1.3397369794696112,-0.8333405692374476,0,0,1,1,0,1,0,0
0,0.5478708865005025,-0.5609748304808925,0.8119223343984152,1.377613667489512,-0.36577440764092534,0.11393227053944749,-0.4449051588493537,-0.6221672631581132,0,0,1,0,1,1,0,0
1,-1.0353156768945133,-0.5609748304808925,0.8119223343984152,-1.4577991210508134,0.20218423147201256,-1.0945635991111204,1.3447584823911616,1.5584783893656837,0,0,0,0,1,1,0,0
0,-0.8845360041902262,0.059159876663617626,-1.2316448970959013,-1.398106220239438,0.5201378806692531,-1.0945635991111204,1.3447584823911616,1.7938227894866787,1,0,0,0,0,0,1,0
1,0.24631154109192804,0.6792945838081278,-1.2316448970959013,0.03452339923356845,-0.08806849236996683,0.11393227053944749,0.44992666177090385,0.3444394801955362,0,1,0,0,1,0,0,1
1,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,-0.08801551848880936,0.11393227053944749,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
0,-0.13063764066879002,-0.5609748304808925,0.8119223343984152,0.5717595065359459,-0.21349519223552182,0.11393227053944749,0.44992666177090385,0.20218592718197398,1,0,1,0,1,0,1,0
1,-0.28141731337307724,-0.5609748304808925,0.8119223343984152,0.3926808041018201,0.2490279309570406,0.11393227053944749,1.3447584823911616,1.1248955097361604,1,0,1,0,1,0,1,0
1,-0.05524780431664641,-0.5609748304808925,0.8119223343984152,0.6612988577530088,-0.43750297406755895,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4179545082979278,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,0.4724810501483589,-0.5609748304808925,0.8119223343984152,-0.8608701129370607,-0.0393159673672313,0.11393227053944749,0.44992666177090385,0.3553757823476229,1,0,0,0,1,0,1,0
1,1.8294981044869438,0.059159876663617626,-1.2316448970959013,-0.3236340056346832,1.2084672489591488,1.3224281401900153,1.3447584823911616,1.1757752036108362,0,0,0,0,0,0,0,1
0,-0.43219698607736445,-0.5609748304808925,0.8119223343984152,0.21360210166769428,-0.4622521506198248,0.11393227053944749,-1.3397369794696112,-0.8494271027413144,1,0,1,0,1,0,1,0
0,1.3017692500219387,-0.5609748304808925,0.8119223343984152,-0.5325591584744966,0.3208112922419965,1.3224281401900153,1.3447584823911616,0.6130033879569109,1,0,0,0,1,0,1,0
1,0.3217013774440717,-0.5609748304808925,0.8119223343984152,0.09421630004494372,-0.36452593466052136,0.11393227053944749,-0.4449051588493537,-0.5368057694182641,0,1,0,0,1,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.1308184144640464,0.11393227053944749,0.44992666177090385,0.2711522804976662,1,0,1,1,0,0,1,0
1,0.4724810501483589,0.059159876663617626,-1.2316448970959013,0.21360210166769428,-0.04502721392952121,0.11393227053944749,0.44992666177090385,0.3444394801955362,0,1,0,0,1,0,0,1
0,0.17092170473978444,-0.5609748304808925,0.8119223343984152,0.9299169114041976,-0.4220988316004807,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
1,0.020142032035497207,-0.5609748304808925,0.8119223343984152,-1.0399488153711864,0.9863080348550025,0.11393227053944749,1.3447584823911616,1.6379421972192298,0,0,0,0,1,1,0,0
0,-0.5829766587816517,-0.5609748304808925,0.8119223343984152,0.03452339923356845,-0.4656687452299769,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.43266800378941556,0.11393227053944749,-1.3397369794696112,-0.8828741679067217,1,0,1,0,0,0,1,0
1,1.0755997409655078,0.059159876663617626,-1.2316448970959013,-0.6220985096915596,0.8461947678875482,1.3224281401900153,1.3447584823911616,1.1511968252901217,0,0,0,0,0,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4325930987214589,0.11393227053944749,-1.3397369794696112,-0.8823470582632056,1,0,1,0,0,0,1,0
0,0.8117353137330051,-0.5609748304808925,0.8119223343984152,1.6910013967492323,-0.38832279533672925,1.3224281401900153,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
1,1.5279387590783695,-0.5609748304808925,0.8119223343984152,1.049302713026948,-0.2718216426349462,1.3224281401900153,-0.4449051588493537,-0.5368057694182641,0,1,0,0,1,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,3.3938074560648315,0.11393227053944749,1.3447584823911616,2.523411982756633,1,0,0,0,1,0,1,0
0,0.6986505592047897,-0.5609748304808925,0.8119223343984152,1.556692369923638,-0.3909714893946028,0.11393227053944749,-0.4449051588493537,-0.798539974052802,1,0,1,0,1,0,1,0
0,-0.507586822429508,1.299429290952638,-1.2316448970959013,-0.5624056088801843,-0.41556847640079336,0.11393227053944749,-0.4449051588493537,-0.4507125974257932,1,1,0,0,1,0,1,0
1,-2.090773385824524,0.6792945838081278,-1.2316448970959013,-1.815956525919065,-0.5328283695879048,-2.3030594687616883,0.44992666177090385,0.3444394801955362,0,1,0,0,1,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4325930987214589,0.11393227053944749,-1.3397369794696112,-0.8823470582632056,1,0,1,0,0,0,1,0
0,-0.9599258405423697,0.6792945838081278,-1.2316448970959013,-0.4131733568517461,-0.4937069376286073,-1.0945635991111204,-1.3397369794696112,-0.8823470582632056,1,0,1,0,0,0,1,0
1,0.4619264730590587,0.6792945838081278,-1.2316448970959013,1.2755388071020604,-0.11909759120237057,0.11393227053944749,0.44992666177090385,0.19484336402527688,0,0,1,0,0,0,0,1
0,0.020142032035497207,-0.5609748304808925,0.8119223343984152,0.7508382089700717,-0.418120603487807,0.11393227053944749,-0.4449051588493537,-0.7165619336211217,0,0,1,0,1,1,0,0
1,-1.7138242040638059,0.6792945838081278,-1.2316448970959013,-1.5174920218621888,-0.46012723581189574,-2.3030594687616883,0.44992666177090385,0.35395586016517094,0,1,0,0,1,1,0,0
0,1.1509895773176513,-0.5609748304808925,0.8119223343984152,-0.592252059285872,0.09775395012772625,1.3224281401900153,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
1,0.020142032035497207,-0.5609748304808925,0.8119223343984152,-1.0399488153711864,1.2002728517176022,0.11393227053944749,1.3447584823911616,1.7703041212742283,0,0,0,0,0,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.3029217253644784,0.11393227053944749,0.44992666177090385,-0.2286058134653583,1,0,1,0,1,0,1,0
1,-0.5829766587816517,0.6792945838081278,-1.2316448970959013,-1.2787204186166876,0.039399909165199025,0.11393227053944749,1.3447584823911616,0.9909378569025421,0,0,0,0,0,1,0,0
1,0.4724810501483589,0.6792945838081278,-1.2316448970959013,-0.8608701129370607,0.8489070306028107,0.11393227053944749,1.3447584823911616,1.3571652197109427,0,0,0,0,1,1,0,0
0,-1.5630445313595187,3.1598334123861687,-1.2316448970959013,-1.1294881665882495,-0.40620148022737596,-2.3030594687616883,1.3447584823911616,0.5286989276421437,0,0,1,0,1,1,0,0
0,-1.4122648586552313,3.1598334123861687,-1.2316448970959013,-0.9504094641541236,-0.3716856857857109,-2.3030594687616883,1.3447584823911616,0.5286989276421437,0,0,1,0,1,1,0,0
1,0.17092170473978444,0.059159876663617626,-1.2316448970959013,-0.025169501577806827,-0.1024155851834487,0.11393227053944749,0.44992666177090385,0.3444394801955362,1,1,0,0,1,0,1,0
0,1.5279387590783695,0.059159876663617626,-1.2316448970959013,-0.44301980725743373,2.374803123005916,1.3224281401900153,1.3447584823911616,1.7703041212742283,1,0,0,0,0,0,1,0
0,2.58339646800838,-0.5609748304808925,0.8119223343984152,-0.025169501577806827,0.3566913848479712,2.530924009840583,0.44992666177090385,0.3444394801955362,1,0,0,0,1,0,1,0
1,-0.8091461678380826,0.059159876663617626,-1.2316448970959013,-0.8011772121256854,-0.288927791758713,-1.0945635991111204,0.44992666177090385,0.3444394801955362,0,1,0,0,1,0,0,1
1,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.006067773318166721,-0.3142912446079007,0.11393227053944749,-0.4449051588493537,-0.27197037165090676,1,1,0,0,0,0,1,0
0,0.24631154109192804,0.6792945838081278,-1.2316448970959013,1.0194562626212604,-0.18776699214211445,0.11393227053944749,0.44992666177090385,0.11044794172866994,1,0,1,0,1,0,1,0
1,-1.6384343677116622,0.6792945838081278,-1.2316448970959013,-1.4577991210508134,-0.39929004417011205,-2.3030594687616883,1.3447584823911616,0.6904870950626278,1,1,0,0,1,0,0,0
1,-0.9599258405423697,0.6792945838081278,-1.2316448970959013,-1.4279526706451258,0.4786505579238862,-1.0945635991111204,1.3447584823911616,1.812289926928167,1,0,0,0,0,0,1,0
0,-0.20602747702093363,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.17415104925085806,0.11393227053944749,0.44992666177090385,0.3444394801955362,1,1,0,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4218923747276496,0.11393227053944749,-1.3397369794696112,-0.809682843697731,1,0,1,1,0,0,1,0
1,-0.5829766587816517,-0.5609748304808925,0.8119223343984152,0.03452339923356845,-0.4738121551109092,0.11393227053944749,-1.3397369794696112,-0.8828741679067217,1,0,1,0,0,0,1,0
1,-0.5829766587816517,-0.5609748304808925,0.8119223343984152,0.03452339923356845,-0.4671352388400196,0.11393227053944749,-1.3397369794696112,-0.8160407306065733,0,0,1,0,1,1,0,0
0,2.4326167953040927,-0.5609748304808925,0.8119223343984152,-0.0848624023891821,0.346813963257151,2.530924009840583,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
1,1.3771590863740821,0.059159876663617626,-1.2316448970959013,-0.5027127080688091,0.4873602917030677,1.3224281401900153,1.3447584823911616,0.7656365698356679,0,0,0,0,0,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,3.4962811559375466,0.11393227053944749,1.3447584823911616,2.5497045522452972,1,0,0,0,0,0,1,0
1,0.6986505592047897,0.6792945838081278,-1.2316448970959013,-0.7713307617199978,1.152596358675878,0.11393227053944749,1.3447584823911616,1.4743073772537167,0,0,0,0,1,0,0,1
1,0.4724810501483589,0.059159876663617626,-1.2316448970959013,1.2880743162724493,-0.2158679806623669,0.11393227053944749,0.44992666177090385,-0.05151766087005573,0,0,1,0,1,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42330487029483244,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
0,0.7740403955569333,-0.5609748304808925,0.8119223343984152,1.646231721140701,-0.3872429006968837,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,-0.13063764066879002,-0.5609748304808925,0.8119223343984152,-0.2639411048233079,-0.35293789815732446,0.11393227053944749,-0.4449051588493537,-0.29746598596845064,1,1,0,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4179545082979278,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
0,-0.6071014064143376,-0.5609748304808925,0.8119223343984152,0.0058708068441080796,-0.4652182465156336,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,0,0,1,0,1,1,0,0
0,-0.43219698607736445,0.6792945838081278,-1.2316448970959013,0.21360210166769428,-0.2416927477266343,0.11393227053944749,0.44992666177090385,0.2711522804976662,1,0,1,0,1,0,1,0
0,-0.8091461678380826,-0.5609748304808925,0.8119223343984152,-0.23409465441762028,-0.47873971931882575,-1.0945635991111204,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,-0.05524780431664641,1.9195639980971482,-1.2316448970959013,0.6612988577530088,-0.22426930712718465,0.11393227053944749,0.44992666177090385,0.1364991380659541,0,0,1,0,1,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4325930987214589,0.11393227053944749,-1.3397369794696112,-0.8823470582632056,1,0,1,0,0,0,1,0
1,0.17092170473978444,-0.5609748304808925,0.8119223343984152,0.9299169114041976,-0.42283340275253095,0.11393227053944749,-1.3397369794696112,-0.806763380796033,1,0,1,0,1,0,1,0
1,2.4326167953040927,-0.5609748304808925,0.8119223343984152,1.7656175227634514,-0.2022934236157648,2.530924009840583,-0.4449051588493537,-0.5368057694182641,1,1,0,0,1,0,1,0
1,1.7541082681348004,0.6792945838081278,-1.2316448970959013,-0.3534804560403708,0.9440379678344076,1.3224281401900153,1.3447584823911616,1.0306316027835163,0,0,0,0,1,0,0,1
1,0.4724810501483589,-0.5609748304808925,0.8119223343984152,-0.8608701129370607,-0.03732944682382617,0.11393227053944749,0.44992666177090385,0.35915272270042775,1,0,0,0,1,0,1,0
1,-0.6071014064143376,-0.5609748304808925,0.8119223343984152,0.0058708068441080796,-0.46880722696405225,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,0,0,1,1,0,1,0,0
0,-1.0353156768945133,-0.5609748304808925,0.8119223343984152,-0.5027127080688091,-0.4904492646619276,-1.0945635991111204,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
0,-0.8091461678380826,-0.5609748304808925,0.8119223343984152,-0.23409465441762028,-0.4094985525181664,-1.0945635991111204,0.44992666177090385,-0.2286058134653583,1,0,1,0,1,0,1,0
1,0.3217013774440717,-0.5609748304808925,0.8119223343984152,0.09421630004494372,-0.31762197738567677,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,0,1,0,0,1,1,0,0
1,0.6986505592047897,0.059159876663617626,-1.2316448970959013,-0.7713307617199978,0.6414811771955863,0.11393227053944749,1.3447584823911616,1.1141402035210881,0,0,0,0,1,0,0,1
0,0.4619264730590587,0.059159876663617626,-1.2316448970959013,1.2755388071020604,-0.2754224108755449,0.11393227053944749,0.44992666177090385,-0.23138736843472296,0,0,1,0,0,0,0,1
1,0.17092170473978444,-0.5609748304808925,0.8119223343984152,0.9299169114041976,-0.42158321915721464,0.11393227053944749,-0.4449051588493537,-0.798539974052802,1,0,1,0,1,0,1,0
1,-0.3568071497252209,0.6792945838081278,-1.2316448970959013,-0.44301980725743373,-0.1476641086721223,0.11393227053944749,0.44992666177090385,0.4870824563024251,0,1,0,0,1,1,0,0
1,0.6986505592047897,0.6792945838081278,-1.2316448970959013,-0.7713307617199978,1.8247569396328627,0.11393227053944749,1.3447584823911616,1.812289926928167,0,0,0,0,0,0,0,1
0,1.8294981044869438,-0.5609748304808925,0.8119223343984152,1.2880743162724493,0.21322045671315246,1.3224281401900153,0.44992666177090385,0.3444394801955362,1,1,0,0,1,0,1,0
0,0.4724810501483589,-0.5609748304808925,0.8119223343984152,-0.8608701129370607,0.23556881282646075,0.11393227053944749,1.3447584823911616,0.7789025328484201,1,0,0,0,0,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.40613912555476345,0.11393227053944749,-0.4449051588493537,-0.71123278673221,1,0,1,0,0,0,1,0
1,-0.8845360041902262,0.6792945838081278,-1.2316448970959013,-1.398106220239438,0.22960925119624523,-1.0945635991111204,1.3447584823911616,1.4743073772537167,0,0,0,0,1,1,0,0
0,1.3017692500219387,-0.5609748304808925,0.8119223343984152,0.8702240105928223,-0.17249561546468706,1.3224281401900153,0.44992666177090385,-0.19582465009716046,1,1,0,0,1,0,1,0
1,2.2818371225998058,0.6792945838081278,-1.2316448970959013,-0.14455530320055737,2.0606845620799716,1.3224281401900153,1.3447584823911616,1.4685301291949246,1,0,0,0,0,0,1,0
0,-0.5829766587816517,-0.5609748304808925,0.8119223343984152,0.03452339923356845,-0.46379678070457475,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4179545082979278,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
